Date;Amount;Category;Subcategory;Payment Method;Description;Ref/Check No;Payee/Payer;Status;Receipt Picture;Account;Tag;Tax;Quantity;Split Total;Row Id;Type Id
15.08.2014;-100.0;Travel;Underground;Cash;метро;;;Uncleared;;Personal Expense;;;1 PCS;;75;
15.08.2014;-53.0;Travel;Underground;Cash;метро;;;Uncleared;;Personal Expense;;;1 PCS;;76;
15.08.2014;-500.0;Entertainment;Bar;Cash;отдых с друже;;;Uncleared;;Personal Expense;;;1 PCS;;77;
15.08.2014;-35.0;Travel;Train;Cash;москва - мамонтовская;;;Uncleared;;Personal Expense;;;1 PCS;;78;
16.08.2014;-280.0;Travel;Train;Cash;нагинск - москва;;;Uncleared;;Personal Expense;;;1 PCS;;79;
16.08.2014;-210.0;Travel;Bus;Cash;москва - пущино;;;Uncleared;;Personal Expense;;;1 PCS;;80;
17.08.2014;-992.0;Entertainment;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;81;
17.08.2014;-299.0;Shopping;Devices;Cash;зарядка;;;Uncleared;;Personal Expense;;;1 PCS;;82;
17.08.2014;-24.0;Health Care;Other;Cash;бинты;;;Uncleared;;Personal Expense;;;1 PCS;;83;
18.08.2014;-155.0;Entertainment;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;84;
20.08.2014;-625.0;Food;;Cash;бухаем с Димкой;;;Uncleared;;Personal Expense;;;1 PCS;;85;
22.08.2014;-1000.0;Entertainment;Party;Cash;бухаю с Диманом;;;Uncleared;;Personal Expense;;;1 PCS;;86;
25.08.2014;600.0;Excursion;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;87;
25.08.2014;-218.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;88;
28.08.2014;-270.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;89;
28.08.2014;-119.0;Shopping;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;90;
28.08.2014;347.0;Salary;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;91;
28.08.2014;3000.0;Grands;;Cash;140700870;;;Uncleared;;Personal Expense;;;1 PCS;;92;
29.08.2014;-2000.0;Entertainment;Concert;Cash;билет на Линдси;;;Uncleared;;Personal Expense;;;1 PCS;;93;
30.08.2014;-652.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;94;
01.09.2014;1600.0;Excursion;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;95;
02.09.2014;2000.0;Different resources;;Cash;Согорин Женек;;;Uncleared;;Personal Expense;;;1 PCS;;96;
06.09.2014;-686.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;97;
06.09.2014;-600.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;98;
06.09.2014;-78.0;Health Care;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;99;
06.09.2014;-340.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;100;
06.09.2014;-210.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;101;
06.09.2014;-60.0;Travel;Underground;Cash;метро;;;Uncleared;;Personal Expense;;;1 PCS;;102;
06.09.2014;-300.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;103;
06.09.2014;-210.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;104;
06.09.2014;-280.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;105;
07.09.2014;-159.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;106;
09.09.2014;-17.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;107;
09.09.2014;-210.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;108;
09.09.2014;-100.0;Travel;Underground;Cash;метро;;;Uncleared;;Personal Expense;;;1 PCS;;109;
09.09.2014;-210.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;110;
12.09.2014;-586.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;111;
17.09.2014;3000.0;Advance payment;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;112;
19.09.2014;-165.0;Health Care;Other;Cash;бинты;;;Uncleared;;Personal Expense;;;1 PCS;;113;
19.09.2014;-120.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;114;
19.09.2014;-502.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;115;
19.09.2014;-290.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;116;
19.09.2014;8124.0;Different resources;;Cash;УНК;;;Uncleared;;Personal Expense;;;1 PCS;;117;
20.09.2014;6000.0;Scholarship;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;118;
20.09.2014;-100.0;Utilities;Phone;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;119;
21.09.2014;-820.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;120;
21.09.2014;2100.0;Excursion;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;121;
26.09.2014;-766.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;122;
27.09.2014;-860.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;123;
30.09.2014;-210.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;124;
30.09.2014;-432.0;Entertainment;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;125;
30.09.2014;-250.0;Entertainment;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;126;
30.09.2014;-193.0;Travel;Bus;Cash;москва - Серпухов;;;Uncleared;;Personal Expense;;;1 PCS;;127;
30.09.2014;-270.0;Entertainment;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;128;
01.10.2014;-50.0;Travel;Bus;Cash;Серпухов - Пущино;;;Uncleared;;Personal Expense;;;1 PCS;;129;
01.10.2014;7294.0;Salary;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;130;
01.10.2014;4600.0;Grands;;Cash;протяж. объекты;;;Uncleared;;Personal Expense;;;1 PCS;;131;
01.10.2014;5000.0;Grands;;Cash;140231811;;;Uncleared;;Personal Expense;;;1 PCS;;132;
01.10.2014;-7400.0;Household;Rent;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;133;
01.10.2014;-82.0;Health Care;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;134;
02.10.2014;-351.0;Shopping;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;135;
02.10.2014;-3677.0;Shopping;Clothes;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;136;
02.10.2014;-119.0;Shopping;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;137;
02.10.2014;-220.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;138;
02.10.2014;-63.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;139;
02.10.2014;-62.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;140;
03.10.2014;-305.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;141;
05.10.2014;-62.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;142;
05.10.2014;-200.0;Entertainment;Party;Cash;боулинг;;;Uncleared;;Personal Expense;;;1 PCS;;143;
05.10.2014;-62.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;144;
05.10.2014;-635.0;Entertainment;Cafe;Cash;Pazzo;;;Uncleared;;Personal Expense;;;1 PCS;;145;
05.10.2014;-260.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;146;
11.10.2014;-528.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;147;
11.10.2014;-290.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;148;
11.10.2014;-366.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;149;
12.10.2014;-210.0;Travel;Bus;Cash;пущино москва;;;Uncleared;;Personal Expense;;;1 PCS;;150;
12.10.2014;-28.0;Travel;Underground;Cash;метро;;;Uncleared;;Personal Expense;;;1 PCS;;151;
12.10.2014;-55.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;152;
12.10.2014;-430.0;Entertainment;Cafe;Cash;крошка картошка;;;Uncleared;;Personal Expense;;;1 PCS;;153;
16.10.2014;2200.0;Excursion;;Cash;Пансионат;;;Uncleared;;Personal Expense;;;1 PCS;;154;
17.10.2014;1500.0;Excursion;;Cash;Биофорум;;;Uncleared;;Personal Expense;;;1 PCS;;155;
19.10.2014;-1000.0;Entertainment;Party;Cash;после КВН;;;Uncleared;;Personal Expense;;;1 PCS;;156;
19.10.2014;-558.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;157;
20.10.2014;-1847.0;Shopping;Clothes;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;158;
20.10.2014;-1357.0;Shopping;Clothes;Cash;обувь;;;Uncleared;;Personal Expense;;;1 PCS;;159;
21.10.2014;-642.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;160;
26.10.2014;6000.0;Scholarship;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;161;
26.10.2014;-348.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;162;
26.10.2014;-340.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;163;
26.10.2014;-323.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;164;
26.10.2014;-324.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;165;
26.10.2014;-116.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;166;
27.10.2014;600.0;Excursion;;Cash;пансионат;;;Uncleared;;Personal Expense;;;1 PCS;;167;
27.10.2014;-697.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;168;
28.10.2014;-1500.0;Food;;Cash;мед;;;Uncleared;;Personal Expense;;;1 PCS;;169;
31.10.2014;-550.0;Shopping;Clothes;Cash;трусы купальные;;;Uncleared;;Personal Expense;;;1 PCS;;170;
31.10.2014;-100.0;Shopping;Clothes;Cash;тапки;;;Uncleared;;Personal Expense;;;1 PCS;;171;
31.10.2014;-90.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;172;
31.10.2014;-161.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;173;
01.11.2014;-1100.0;Entertainment;Party;Cash;Хеллуин;;;Uncleared;;Personal Expense;;;1 PCS;;174;
05.11.2014;7294.0;Salary;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;175;
05.11.2014;10000.0;Different resources;;Cash;Конференция ВРК2014;;;Uncleared;;Personal Expense;;;1 PCS;;176;
05.11.2014;4000.0;Grands;;Cash;140231811;;;Uncleared;;Personal Expense;;;1 PCS;;177;
05.11.2014;10802.0;Different resources;;Cash;договор роскосмос;;;Uncleared;;Personal Expense;;;1 PCS;;178;
05.11.2014;-331.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;179;
05.11.2014;-650.0;Entertainment;Party;Cash;Маска и топор;;;Uncleared;;Personal Expense;;;1 PCS;;180;
06.11.2014;-148.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;181;
08.11.2014;-596.0;Entertainment;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;182;
08.11.2014;-459.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;183;
12.11.2014;8600.0;Different resources;;Cash;Астрономическая школа 10.14;;;Uncleared;;Personal Expense;;;1 PCS;;184;
13.11.2014;2000.0;Excursion;;Cash;пансионат;;;Uncleared;;Personal Expense;;;1 PCS;;185;
14.11.2014;6957.0;Different resources;;Cash;УНК;;;Uncleared;;Personal Expense;;;1 PCS;;186;
14.11.2014;-600.0;Other;;Cash;подарок Рамилю;;;Uncleared;;Personal Expense;;;1 PCS;;187;
15.11.2014;-361.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;188;
15.11.2014;-330.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;189;
15.11.2014;-288.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;190;
15.11.2014;-229.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;191;
15.11.2014;-345.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;192;
17.11.2014;-90.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;193;
18.11.2014;-379.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;194;
19.11.2014;-283.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;195;
19.11.2014;-90.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;196;
19.11.2014;-395.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;197;
21.11.2014;-427.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;198;
23.11.2014;-558.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;199;
24.11.2014;-327.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;200;
24.11.2014;-72.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;201;
24.11.2014;-90.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;202;
28.11.2014;-310.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;203;
28.11.2014;-7040.0;Shopping;Devices;Cash;телефон и чехол;;;Uncleared;;Personal Expense;;;1 PCS;;204;
28.11.2014;-1445.0;Household;Rent;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;205;
01.12.2014;5000.0;Grands;;Cash;140231811;;;Uncleared;;Personal Expense;;;1 PCS;;206;
01.04.2015;3345.0;Advance payment;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;207;
17.04.2015;3000.0;Different resources;;Cash;лекция;;;Uncleared;;Personal Expense;;;1 PCS;;208;
20.04.2015;-363.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;209;
23.04.2015;-585.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;210;
26.04.2015;1000.0;Different resources;;Cash;лини;;;Uncleared;;Personal Expense;;;1 PCS;;211;
26.04.2015;-910.0;Entertainment;Party;Cash;с Васей и Саней;;;Uncleared;;Personal Expense;;;1 PCS;;212;
26.04.2015;-487.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;213;
29.04.2015;-95.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;214;
29.04.2015;3310.0;Salary;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;215;
29.04.2015;-95.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;216;
30.04.2015;-95.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;217;
30.04.2015;-64.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;218;
30.04.2015;-64.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;219;
30.04.2015;-157.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;220;
30.04.2015;-349.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;221;
30.04.2015;-2847.0;Shopping;Clothes;Cash;куртка ботинки кеды;;;Uncleared;;Personal Expense;;;1 PCS;;222;
30.04.2015;-730.0;Sport;Other;Cash;"пояс
перчатки";;;Uncleared;;Personal Expense;;;1 PCS;;223;
30.04.2015;-390.0;Shopping;Cleaning products;Cash;"дезадорант
зубная паста
гель для душа";;;Uncleared;;Personal Expense;;;1 PCS;;224;
01.05.2015;3310.0;Advance payment;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;225;
02.05.2015;-64.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;226;
02.05.2015;-64.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;227;
02.05.2015;-4000.0;Shopping;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;228;
03.05.2015;-506.0;Shopping;Tools;Cash;топот;;;Uncleared;;Personal Expense;;;1 PCS;;229;
03.05.2015;-266.0;Entertainment;Other;Cash;"на чай
";;;Uncleared;;Personal Expense;;;1 PCS;;230;
03.05.2015;-110.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;231;
03.05.2015;-500.0;Entertainment;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;232;
04.05.2015;-136.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;233;
04.05.2015;-102.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;234;
04.05.2015;-502.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;235;
04.05.2015;-96.0;Shopping;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;236;
04.05.2015;-990.0;Shopping;Clothes;Cash;толстовка;;;Uncleared;;Personal Expense;;;1 PCS;;237;
04.05.2015;-90.0;Shopping;Clothes;Cash;носки;;;Uncleared;;Personal Expense;;;1 PCS;;238;
05.05.2015;11100.0;Different resources;;Cash;олимпиада Гаврилов;;;Uncleared;;Personal Expense;;;1 PCS;;239;
07.05.2015;-263.0;Entertainment;Cafe;Cash;обед в маке;;;Uncleared;;Personal Expense;;;1 PCS;;240;
07.05.2015;-1790.0;Other;;Cash;подарок Святу;;;Uncleared;;Personal Expense;;;1 PCS;;241;
07.05.2015;-65.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;242;
07.05.2015;-20.0;Entertainment;Other;Cash;мороженое;;;Uncleared;;Personal Expense;;;1 PCS;;243;
07.05.2015;-64.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;244;
08.05.2015;-385.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;245;
08.05.2015;-168.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;246;
08.05.2015;-400.0;Other;;Cash;стрижка;;;Uncleared;;Personal Expense;;;1 PCS;;247;
10.05.2015;-650.0;Entertainment;Bar;Cash;пиво;;;Uncleared;;Personal Expense;;;1 PCS;;248;
10.05.2015;-345.0;Entertainment;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;249;
12.05.2015;-690.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;250;
13.05.2015;-95.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;251;
14.05.2015;-539.0;Entertainment;Other;Cash;чай у Леси;;;Uncleared;;Personal Expense;;;1 PCS;;252;
15.05.2015;-403.0;Entertainment;Cafe;Cash;KFS;;;Uncleared;;Personal Expense;;;1 PCS;;253;
15.05.2015;-95.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;254;
15.05.2015;-256.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;255;
16.05.2015;-1194.0;Sport;Bicycle;Cash;"покрышки 4 шт
монтажная лопатка 2 шт";;;Uncleared;;Personal Expense;;;1 PCS;;256;
18.05.2015;-95.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;257;
19.05.2015;6330.0;Scholarship;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;258;
19.05.2015;-303.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;259;
20.05.2015;-212.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;260;
20.05.2015;-270.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;261;
21.05.2015;-532.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;262;
22.05.2015;3000.0;Excursion;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;263;
23.05.2015;2500.0;Excursion;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;264;
24.05.2015;-477.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;265;
25.05.2015;-64.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;266;
25.05.2015;-64.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;267;
25.05.2015;-92.0;Entertainment;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;268;
25.05.2015;-300.0;Entertainment;Movies;Cash;кино;;;Uncleared;;Personal Expense;;;1 PCS;;269;
25.05.2015;-194.0;Entertainment;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;270;
26.05.2015;-455.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;271;
27.05.2015;5000.0;Excursion;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;272;
28.05.2015;-555.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;273;
30.05.2015;-148.0;Entertainment;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;274;
30.05.2015;-550.0;Entertainment;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;275;
31.05.2015;-183.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;276;
31.05.2015;-400.0;Utilities;Phone;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;277;
31.05.2015;-200.0;Utilities;Phone;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;278;
01.06.2015;-220.0;Travel;Bus;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;279;
02.06.2015;-470.0;Entertainment;Cafe;Cash;кфс;;;Uncleared;;Personal Expense;;;1 PCS;;280;
03.06.2015;-435.0;Entertainment;Cafe;Cash;кфс;;;Uncleared;;Personal Expense;;;1 PCS;;281;
04.06.2015;3000.0;Advance payment;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;282;
04.06.2015;5500.0;Grands;;Cash;Владимир Алексеевич 14-07-00870-а РФФИ;;;Uncleared;;Personal Expense;;;1 PCS;;283;
04.06.2015;3300.0;Salary;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;284;
04.06.2015;-1000.0;Entertainment;Other;Cash;хостел Славянка;;;Uncleared;;Personal Expense;;;1 PCS;;285;
04.06.2015;-1199.0;Sport;Swimming pool;Cash;ласты;;;Uncleared;;Personal Expense;;;1 PCS;;286;
04.06.2015;-5468.0;Household;Rent;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;287;
04.06.2015;-200.0;Travel;Underground;Cash;метро;;;Uncleared;;Personal Expense;;;1 PCS;;288;
04.06.2015;-25.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;289;
04.06.2015;-578.0;Entertainment;Cafe;Cash;эль патио;;;Uncleared;;Personal Expense;;;1 PCS;;290;
04.06.2015;-270.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;291;
04.06.2015;-65.0;Other;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;292;
04.06.2015;-90.0;Other;;Cash;пакет для посылки;;;Uncleared;;Personal Expense;;;1 PCS;;293;
04.06.2015;-240.0;Other;;Cash;отправление посылки;;;Uncleared;;Personal Expense;;;1 PCS;;294;
04.06.2015;-575.0;Other;;Cash;шестигранники;;;Uncleared;;Personal Expense;;;1 PCS;;295;
04.06.2015;-123.0;Health Care;Other;Cash;мыло;;;Uncleared;;Personal Expense;;;1 PCS;;296;
06.06.2015;-90.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;297;
06.06.2015;-440.0;Travel;Bus;Cash;пущино москва;;;Uncleared;;Personal Expense;;;1 PCS;;298;
06.06.2015;-86.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;299;
06.06.2015;-105.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;300;
06.06.2015;-117.0;Other;;Cash;порошок;;;Uncleared;;Personal Expense;;;1 PCS;;301;
06.06.2015;-1000.0;Other;;Cash;подарок для Карины;;;Uncleared;;Personal Expense;;;1 PCS;;302;
07.06.2015;-102.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;303;
07.06.2015;-85.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;304;
08.06.2015;-90.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;305;
08.06.2015;-323.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;306;
09.06.2015;-500.0;Other;;Cash;поддержка канала это работает;;;Uncleared;;Personal Expense;;;1 PCS;;307;
09.06.2015;-533.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;308;
11.06.2015;-163.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;309;
12.06.2015;-180.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;310;
14.06.2015;-148.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;311;
14.06.2015;-706.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;312;
14.06.2015;-72.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;313;
15.06.2015;-90.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;314;
16.06.2015;-99.0;Entertainment;Cafe;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;315;
16.06.2015;-249.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;316;
17.06.2015;-300.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;317;
17.06.2015;-90.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;318;
18.06.2015;-47.0;Shopping;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;319;
18.06.2015;-203.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;320;
19.06.2015;-227.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;321;
20.06.2015;-303.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;322;
20.06.2015;1200.0;Excursion;;Cash;какойто лагерь;;;Uncleared;;Personal Expense;;;1 PCS;;323;
21.06.2015;-89.0;Entertainment;Cafe;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;324;
21.06.2015;-180.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;325;
21.06.2015;-191.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;326;
22.06.2015;-386.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;327;
22.06.2015;-251.0;Shopping;Other;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;328;
24.06.2015;-200.0;Utilities;Phone;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;329;
25.06.2015;-90.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;330;
27.06.2015;-189.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;331;
28.06.2015;-146.0;Food;;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;332;
28.06.2015;-85.0;Sport;Swimming pool;Cash;;;;Uncleared;;Personal Expense;;;1 PCS;;333;
01.07.2015;-740.0;Entertainment;Bar;Cash;с танюшкой;;;Uncleared;;Personal Expense;;;1 PCS;;334;
